global_step,grad_norm,loss,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,preemption_count
84,0.4501277208328247,0.130914956331253,,,,,,,,
85,0.1912461519241333,0.1294160187244415,,,,,,,,
86,0.0980100929737091,0.1284073740243911,,,,,,,,
87,0.2246997207403183,0.1294803321361541,,,,,,,,
88,0.1760618686676025,0.1280644983053207,,,,,,,,
89,0.0211337506771087,0.1291446983814239,,,,,,,,
90,0.2191105186939239,0.1273619830608368,,,,,,,,
91,0.3425697088241577,0.1294188350439071,,,,,,,,
92,0.3123289346694946,0.1306175291538238,,,,,,,,
93,0.1479644328355789,0.1296916455030441,,,,,,,,
94,0.0492423884570598,0.1284207701683044,,,,,,,,
95,0.1795597076416015,0.1295376121997833,,,,,,,,
96,0.2199803590774536,0.1290024667978286,,,,,,,,
97,0.1140879318118095,0.1305359303951263,,,,,,,,
98,0.0742575377225875,0.1276020109653473,,,,,,,,
99,0.2441219687461853,0.1295594424009323,,,,,,,,
100,0.3591840863227844,0.1299645900726318,,,,,,,,
308,,,0.1263321854771718,0.1273255393258427,89000000.0,0.129657687658814,89274637.0,674.4337093830109,1881.254051208496,0.0
500,0.0423108302056789,0.124918982386589,,,,,,,,
619,,,0.1256079936922254,0.126621797752809,89000000.0,0.1289735851852301,89274637.0,1182.2557961940763,3664.0450632572174,0.0
800,,,0.1238393551992791,0.125922808988764,89000000.0,0.1282265533042716,89274637.0,1477.115728855133,5198.375280857086,0.0
800,,,,,,,,1477.115728855133,,0.0
