global_step,grad_norm,loss,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,preemption_count
89,0.0591766871511936,0.1340237259864807,,,,,,,,
90,0.1418551802635193,0.1353274136781692,,,,,,,,
91,0.2987937927246094,0.1332509964704513,,,,,,,,
92,0.3816706836223602,0.1375535130500793,,,,,,,,
93,0.2788293361663818,0.1361205279827118,,,,,,,,
94,0.1061411872506141,0.1319596171379089,,,,,,,,
95,0.0218655485659837,0.1324340552091598,,,,,,,,
96,0.0165740419179201,0.1320137977600097,,,,,,,,
97,0.03532250598073,0.1333115100860595,,,,,,,,
98,0.0528502166271209,0.1328634619712829,,,,,,,,
99,0.0545930340886116,0.1328206062316894,,,,,,,,
100,0.0744299441576004,0.1318363547325134,,,,,,,,
297,,,0.1268830850248919,0.1275481797752809,89000000.0,0.1300034521562938,89274637.0,667.9986329078674,1899.1889941692352,0.0
500,0.0300213284790515,0.1265366822481155,,,,,,,,
599,,,0.1254373737079769,0.1265441910112359,89000000.0,0.1288618401215117,89274637.0,1168.7340037822723,3654.341267108917,0.0
800,,,0.124392242094802,0.1258745730337078,89000000.0,0.1282262956723083,89274637.0,1501.6891496181488,5227.912340164185,0.0
800,,,,,,,,1501.6891496181488,,0.0
