global_step,grad_norm,loss,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,preemption_count
48,0.0198399946093559,0.1411221623420715,,,,,,,,
49,0.0156143251806497,0.1400827020406723,,,,,,,,
50,0.0175173282623291,0.1395323574542999,,,,,,,,
51,0.0156641881912946,0.139649361371994,,,,,,,,
52,0.0145013518631458,0.1398061662912368,,,,,,,,
53,0.0150764510035514,0.1408059448003769,,,,,,,,
54,0.0128692267462611,0.1402029395103454,,,,,,,,
55,0.0124717270955443,0.139737069606781,,,,,,,,
56,0.0130710508674383,0.1390843093395233,,,,,,,,
57,0.0191498547792434,0.1413561999797821,,,,,,,,
58,0.0162489395588636,0.138330265879631,,,,,,,,
59,0.0115002403035759,0.1399473398923874,,,,,,,,
60,0.0154805164784193,0.1377151608467102,,,,,,,,
61,0.0151448445394635,0.1395530253648758,,,,,,,,
62,0.0108383167535066,0.1382878869771957,,,,,,,,
63,0.0106350006535649,0.1376600414514541,,,,,,,,
64,0.0112795578315854,0.1386404931545257,,,,,,,,
65,0.0127277933061122,0.1397169530391693,,,,,,,,
66,0.0102618811652064,0.1401316672563552,,,,,,,,
67,0.0106920972466468,0.140125036239624,,,,,,,,
68,0.0112752504646778,0.1390428841114044,,,,,,,,
69,0.0097422106191515,0.1381326466798782,,,,,,,,
70,0.0106171630322933,0.1391834318637848,,,,,,,,
71,0.01003391854465,0.1399111896753311,,,,,,,,
72,0.0101466747000813,0.1378035247325897,,,,,,,,
73,0.0083115324378013,0.1387626528739929,,,,,,,,
74,0.0108481990173459,0.1389222294092178,,,,,,,,
75,0.0077963452786207,0.1386586874723434,,,,,,,,
76,0.0102682514116168,0.1383298188447952,,,,,,,,
77,0.0095398817211389,0.1374498903751373,,,,,,,,
78,0.0094927325844764,0.1383693814277649,,,,,,,,
79,0.0128019517287611,0.1396848857402801,,,,,,,,
80,0.007880425080657,0.1398507505655288,,,,,,,,
81,0.0142478616908192,0.1386257708072662,,,,,,,,
82,0.0089349187910556,0.1377701014280319,,,,,,,,
83,0.0063649178482592,0.1379903852939605,,,,,,,,
84,0.0102443350479006,0.1387053877115249,,,,,,,,
85,0.0093108722940087,0.1394265592098236,,,,,,,,
86,0.0125636123120784,0.1377709209918975,,,,,,,,
87,0.0055878204293549,0.1384195834398269,,,,,,,,
88,0.0061308094300329,0.137870505452156,,,,,,,,
89,0.0095711899921298,0.1363296955823898,,,,,,,,
90,0.013983299024403,0.138041079044342,,,,,,,,
91,0.0060406792908906,0.1366281658411026,,,,,,,,
92,0.0071332319639623,0.1356930881738662,,,,,,,,
93,0.0209202840924263,0.1402345299720764,,,,,,,,
94,0.0078103495761752,0.1409309208393097,,,,,,,,
95,0.0240371562540531,0.1393016278743744,,,,,,,,
96,0.0116176288574934,0.1384816318750381,,,,,,,,
97,0.0075430599972605,0.1361194849014282,,,,,,,,
98,0.0248449053615331,0.1388787627220153,,,,,,,,
99,0.0099317375570535,0.1395000517368316,,,,,,,,
100,0.009569271467626,0.139354333281517,,,,,,,,
311,,,0.1368840367062465,0.1370627640449438,89000000.0,0.1404693362124788,89274637.0,676.061770439148,1853.504734992981,0.0
500,0.1001186221837997,0.1401535272598266,,,,,,,,
625,,,0.1349163602782664,0.1358814943820224,89000000.0,0.1392271244967369,89274637.0,1188.7713961601255,3636.417094230652,0.0
800,,,0.1349727358337357,0.1347678202247191,89000000.0,0.1383120941729508,89274637.0,1474.2629754543304,5171.878782272339,0.0
800,,,,,,,,1474.2629754543304,,0.0
