global_step,grad_norm,loss,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,preemption_count
2800,0.4356352,4.4207225,,,,,,,,,,,,,,
2900,0.46188152,4.3749104,,,,,,,,,,,,,,
3000,0.44832957,4.1523805,,,,,,,,,,,,,,
3100,0.45134348,4.1802483,,,,,,,,,,,,,,
3200,0.39110258,4.1184006,,,,,,,,,,,,,,
3300,0.3790196,4.0302434,,,,,,,,,,,,,,
3400,0.38672844,4.0574965,,,,,,,,,,,,,,
3500,0.4478995,3.9283614,,,,,,,,,,,,,,
3600,0.3890594,3.9513848,,,,,,,,,,,,,,
3700,0.4007937,3.9223948,,,,,,,,,,,,,,
3800,0.35269862,3.8788726,,,,,,,,,,,,,,
3900,0.32049075,3.779948,,,,,,,,,,,,,,
4000,0.35711452,3.8598876,,,,,,,,,,,,,,
4100,0.33419496,3.8655589,,,,,,,,,,,,,,
4200,0.3096239,3.8075602,,,,,,,,,,,,,,
4300,0.42336717,3.7699523,,,,,,,,,,,,,,
4400,0.28258002,3.7186475,,,,,,,,,,,,,,
4500,0.2880768,3.6656377,,,,,,,,,,,,,,
4600,,,0.5466380715370178,2.619346141815185,25.127151814231137,0.5559013485908508,2.553778886795044,21.186889420001098,3000.0,0.5541340112686157,2.571117877960205,19.64724870080513,3003.0,1705.315554857254,3487.975916147232,0.0
4600,0.26150003,3.5905054,,,,,,,,,,,,,,
4700,0.25876004,3.6434937,,,,,,,,,,,,,,
4800,0.28002197,3.6423194,,,,,,,,,,,,,,
4900,0.26623768,3.573262,,,,,,,,,,,,,,
5000,0.2724896,3.553136,,,,,,,,,,,,,,
5100,0.21070932,3.5526128,,,,,,,,,,,,,,
5200,0.22572456,3.5024803,,,,,,,,,,,,,,
5300,0.21794337,3.6107924,,,,,,,,,,,,,,
5400,0.21817023,3.5665007,,,,,,,,,,,,,,
5500,0.26572663,3.5424914,,,,,,,,,,,,,,
5600,0.19994012,3.4743717,,,,,,,,,,,,,,
5700,0.3494711,3.4382248,,,,,,,,,,,,,,
5800,0.24409385,3.5464914,,,,,,,,,,,,,,
5900,0.19997402,3.4900062,,,,,,,,,,,,,,
6000,0.211883,3.419805,,,,,,,,,,,,,,
6100,0.24935691,3.4153214,,,,,,,,,,,,,,
6200,0.18065773,3.426286,,,,,,,,,,,,,,
6300,0.21565522,3.4522989,,,,,,,,,,,,,,
6400,0.2010168,3.4339983,,,,,,,,,,,,,,
6500,0.17035386,3.3971894,,,,,,,,,,,,,,
6600,0.17444977,3.4044225,,,,,,,,,,,,,,
6700,0.17701824,3.3811312,,,,,,,,,,,,,,
6800,0.17249842,3.4350278,,,,,,,,,,,,,,
6900,0.25668082,3.431192,,,,,,,,,,,,,,
6903,,,0.5915433168411255,2.2383978366851807,27.84416829831101,0.5976614952087402,2.195675134658813,23.86892874328269,3000.0,0.6039858460426331,2.167098999023437,23.15794229051944,3003.0,2541.5631663799286,4842.530805587769,0.0
7000,0.18265617,3.4280002,,,,,,,,,,,,,,
7100,0.17951134,3.4522579,,,,,,,,,,,,,,
7200,0.14928074,3.316428,,,,,,,,,,,,,,
7300,0.18463148,3.2485704,,,,,,,,,,,,,,
7400,0.18107055,3.2808502,,,,,,,,,,,,,,
7500,0.16981526,3.2536469,,,,,,,,,,,,,,
7600,0.2150501,3.283506,,,,,,,,,,,,,,
7700,0.15836935,3.3068829,,,,,,,,,,,,,,
7800,0.2621677,3.3118284,,,,,,,,,,,,,,
7900,0.1435653,3.2813263,,,,,,,,,,,,,,
8000,0.16213875,3.2711203,,,,,,,,,,,,,,
8100,0.17080377,3.3197706,,,,,,,,,,,,,,
8200,0.1721072,3.2666378,,,,,,,,,,,,,,
8300,0.15558837,3.2917192,,,,,,,,,,,,,,
8400,0.16274065,3.2239103,,,,,,,,,,,,,,
8500,0.21484222,3.2351427,,,,,,,,,,,,,,
8600,0.15251555,3.2539787,,,,,,,,,,,,,,
8700,0.19123994,3.2807684,,,,,,,,,,,,,,
8800,0.15073286,3.318338,,,,,,,,,,,,,,
8900,0.16299666,3.3047426,,,,,,,,,,,,,,
9000,0.15176615,3.3362658,,,,,,,,,,,,,,
9100,0.15240967,3.3494804,,,,,,,,,,,,,,
9200,0.18674867,3.2440524,,,,,,,,,,,,,,
9207,,,0.6097925305366516,2.1041805744171143,28.526843928845224,0.620054304599762,2.009960889816284,25.554567201788664,3000.0,0.6275405287742615,1.9752119779586792,24.20949670302629,3003.0,3378.1484718322754,6156.824953794479,0.0
9300,0.17459244,3.2586315,,,,,,,,,,,,,,
9400,0.14480385,3.2279074,,,,,,,,,,,,,,
9500,0.1471584,3.1592712,,,,,,,,,,,,,,
9600,0.19596833,3.285448,,,,,,,,,,,,,,
9700,0.16241704,3.1433768,,,,,,,,,,,,,,
9800,0.18608573,3.2281864,,,,,,,,,,,,,,
9900,0.14088216,3.1549954,,,,,,,,,,,,,,
10000,,,0.6113137602806091,2.0626540184021,28.964171111130568,0.6257454752922058,1.9571536779403689,25.89433276846324,3000.0,0.6321306228637695,1.9107729196548464,24.891481648271142,3003.0,3665.876083612442,6913.244749069214,0.0
10000,,,,,,,,,,,,,,3665.876083612442,,0.0
